sale_id,date,product_name,price,quantity
11170,06/01/2026, iPhone 15 Pro ,"$1,999.00",1.0
11171,2026-01-28,,$249.00,1.0
11172,2026/01/02 08:00,MacBook Air,249 USD,4.0
11173,15/01/2026,AirPods Pro,25 USD,2.0
11174,2026-01-10,  iPad Air ,599$,
11175,2026-01-28,MacBook Pro,65$,3.0
11176,2026-01-16, iPhone 15 Pro ,999.99,5.0
11177,2026-01-02,  macbook air ,$65.00,3.0
11178,2026-01-26,iPad Air,1100,5.0
11179,01-28-2026,  iPad Air ,599 USD,3.0
11180,2026/01/24 14:00,iPad Air,$999.99,1.0
11181,13/01/2026,AirPods Pro,599$,1.0
11182,2026/01/05 18:00,MacBook Air,599,2.0
11183,22/01/2026,MacBook Pro,"$1,999.00",1.0
11184,2026/01/05 15:00, iPhone 15 Pro ,$599.00,5.0
11185,2026-01-18,MacBook Pro,$999.99,3.0
11186,01-29-2026,iPad Air,$25.00,2.0
11187,2026/01/03 15:00,MacBook Air,65 USD,4.0
11188,2026/01/18 00:00,  iPad Air ,25,3.0
11189,08/01/2026, iPhone 15 Pro ,999.99 USD,1.0
11190,01-29-2026,  macbook air ,"$1,999.00",4.0
11191,2026-01-09,Wi-Fi Adapter,$65.00,1.0
11192,2026-01-06,,1100,5.0
11193,09/01/2026,MacBook Air,65,5.0
11194,2026-01-27,MacBook Pro,1100 USD,1.0
11195,01-23-2026,  macbook air ,"$1,999.00",5.0
11196,2026/01/08 18:00,iphone 15 pro,1100$,5.0
11197,2026-01-10,iPad Air,$25.00,2.0
11198,2026/01/05 23:00,AirPods Pro,599$,2.0
11199,2026/01/07 18:00,  macbook air ,249$,1.0
11200,2026-01-29,AirPods Pro,249 USD,1.0
11201,03/01/2026,  iPad Air ,1100,1.0
11202,01-16-2026,iPad Air,999.99,4.0
11203,01-07-2026,  macbook air ,65,3.0
11204,18/01/2026,  macbook air ,$999.99,2.0
11205,2026-01-18,iPad Air,999.99,2.0
11206,2026-01-08, iPhone 15 Pro ,249,
11207,01-14-2026,MacBook Pro,$249.00,5.0
11207,2026-01-24,iphone 15 pro,$599.00,5.0
11209,01-20-2026,,1999$,3.0
11210,2026-01-03,  macbook air ,999.99$,
11211,2026-01-20,MacBook Air,1100$,3.0
11212,28/01/2026,  iPad Air ,1100 USD,5.0
11213,19/01/2026,iPad Air,249$,4.0
11214,2026/01/15 12:00,iphone 15 pro,249,3.0
11215,2026/01/05 18:00,Wi-Fi Adapter,1100 USD,3.0
11216,22/01/2026,  iPad Air ,999.99$,4.0
11217,2026-01-29,Powerbank 65W,25 USD,5.0
11218,2026-01-19,Wi-Fi Adapter,$249.00,2.0
11219,01-09-2026,iPad Air,999.99$,2.0
11220,01-27-2026,  macbook air ,$599.00,5.0
11220,2026-01-14,,"$1,999.00",2.0
11222,01-22-2026, iPhone 15 Pro ,999.99 USD,5.0
11223,01-03-2026,MacBook Air,1100,2.0
11224,2026/01/25 00:00,iPad Air,999.99$,5.0
11225,22/01/2026,MacBook Air,,3.0
11226,2026-01-12, iPhone 15 Pro ,599$,2.0
11227,2026-01-23,Wi-Fi Adapter,"$1,999.00",5.0
11228,2026/01/29 21:00,MacBook Air,599$,5.0
11229,01-20-2026,iPad Air,1999$,1.0
11230,2026/01/02 21:00,  macbook air ,1100 USD,5.0
11231,25/01/2026,  iPad Air ,599 USD,2.0
11232,2026-01-24,MacBook Air,65$,2.0
11233,2026-01-19,iphone 15 pro,999.99 USD,1.0
11234,01-19-2026,iPad Air,$65.00,2.0
11235,2026/01/03 14:00,MacBook Air,1100$,3.0
11236,01-16-2026,MacBook Air,999.99 USD,3.0
11237,2026/01/09 17:00,AirPods Pro,65,4.0
11238,10/01/2026,iphone 15 pro,599$,4.0
11239,2026/01/11 13:00,  macbook air ,1100,2.0
11240,01-01-2026,  iPad Air ,249 USD,2.0
11241,2026/01/03 21:00,  iPad Air ,599$,5.0
11241,2026-01-21,iPad Air,$25.00,5.0
11243,29/01/2026,iPad Air,$65.00,1.0
11244,01-18-2026,  iPad Air ,$599.00,2.0
11245,2026/01/15 15:00,MacBook Pro,"$1,999.00",
11246,01-29-2026,Powerbank 65W,25$,5.0
11247,2026-01-21,  macbook air ,$65.00,5.0
11248,2026-01-14,iphone 15 pro,"$1,100.00",2.0
11249,01-18-2026,iphone 15 pro,"$1,999.00",2.0
11250,2026/01/19 07:00,AirPods Pro,599 USD,2.0
11251,2026/01/07 10:00,  iPad Air ,999.99 USD,2.0
11252,2026-01-24,,599,3.0
11253,21/01/2026, iPhone 15 Pro ,65$,1.0
11254,29/01/2026,iphone 15 pro,25$,4.0
11255,01-29-2026,AirPods Pro,1100$,4.0
11256,2026-01-09,Powerbank 65W,599,2.0
11257,2026/01/24 10:00,  iPad Air ,1999 USD,4.0
11258,2026-01-11,  macbook air ,1100,2.0
11259,2026/01/13 08:00,  iPad Air ,1100$,1.0
11260,2026-01-03,  macbook air ,"$1,999.00",4.0
11261,2026/01/12 15:00,Powerbank 65W,1100,3.0
11262,2026-01-17,iPad Air,599$,2.0
11263,07/01/2026,,1100,5.0
11264,2026/01/19 08:00,Powerbank 65W,65$,5.0
11265,01-09-2026,,999.99,1.0
11266,2026/01/08 23:00,  iPad Air ,599$,4.0
11267,01-16-2026,AirPods Pro,65$,5.0
11268,2026-01-12,AirPods Pro,65,3.0
11269,2026-01-24,Wi-Fi Adapter,249$,3.0
11270,2026/01/21 16:00,MacBook Air,1999$,5.0
11271,2026/01/16 18:00,Wi-Fi Adapter,$999.99,4.0
11272,01-26-2026,iPad Air,1999 USD,2.0
11273,2026-01-11,iPad Air,1999$,3.0
11274,2026/01/04 05:00,  iPad Air ,249,1.0
11275,01-21-2026,AirPods Pro,1100$,4.0
11276,01-20-2026,Wi-Fi Adapter,249 USD,3.0
11277,01-13-2026,Wi-Fi Adapter,$249.00,5.0
11278,16/01/2026,  macbook air ,25$,3.0
11279,01-01-2026,iphone 15 pro,25 USD,5.0
11280,2026/01/08 04:00,Wi-Fi Adapter,25,2.0
11281,2026-01-07,MacBook Pro,999.99,2.0
11282,01-15-2026,  macbook air ,599$,3.0
11283,2026-01-01,  macbook air ,"$1,999.00",2.0
11284,01-11-2026, iPhone 15 Pro ,$599.00,4.0
11285,01-22-2026,iPad Air,249,1.0
11286,2026-01-05,AirPods Pro,999.99$,1.0
11287,01-20-2026,iphone 15 pro,65 USD,2.0
11288,01-10-2026,  iPad Air ,1999,5.0
11289,23/01/2026,  macbook air ,65 USD,1.0
11290,01-12-2026,MacBook Air,249$,5.0
11291,01-29-2026, iPhone 15 Pro ,249 USD,4.0
11292,2026-01-13,iPad Air,249,5.0
11293,2026/01/24 19:00,Powerbank 65W,599 USD,1.0
11294,2026-01-13,Wi-Fi Adapter,65 USD,3.0
11295,27/01/2026,iPad Air,$25.00,1.0
11296,2026/01/08 22:00,Wi-Fi Adapter,25 USD,2.0
11297,2026/01/13 18:00,  iPad Air ,"$1,100.00",5.0
11298,2026-01-09,  iPad Air ,1999,2.0
11299,2026/01/03 22:00,Powerbank 65W,1100,3.0
11300,2026/01/28 16:00,iphone 15 pro,999.99 USD,4.0
11301,01-26-2026,Wi-Fi Adapter,599 USD,4.0
11302,01-04-2026,Wi-Fi Adapter,1100 USD,5.0
11303,02/01/2026, iPhone 15 Pro ,25$,4.0
11304,01-15-2026,  macbook air ,25,2.0
11305,08/01/2026,Wi-Fi Adapter,25 USD,2.0
11306,2026-01-19,AirPods Pro,599,3.0
11307,2026-01-28, iPhone 15 Pro ,249$,4.0
11308,04/01/2026,  macbook air ,599 USD,4.0
11309,01-06-2026,MacBook Air,65,1.0
11310,01-27-2026,MacBook Pro,25$,3.0
11311,2026-01-14,iPad Air,249,5.0
11312,2026-01-10, iPhone 15 Pro ,999.99 USD,1.0
11313,01-20-2026,MacBook Pro,249,5.0
11314,2026/01/01 05:00,iphone 15 pro,$65.00,3.0
11315,2026/01/23 01:00, iPhone 15 Pro ,599 USD,2.0
11316,2026/01/19 00:00, iPhone 15 Pro ,1100$,3.0
11317,2026-01-06, iPhone 15 Pro ,599$,5.0
11318,04/01/2026,iPad Air,$65.00,1.0
11319,2026/01/19 01:00,Powerbank 65W,$65.00,1.0
11320,01-18-2026,  macbook air ,599,
11321,2026/01/25 08:00,Powerbank 65W,1999 USD,5.0
11322,2026-01-22,MacBook Pro,25 USD,4.0
11323,01-23-2026,Powerbank 65W,25,3.0
11324,01-01-2026,iPad Air,249 USD,2.0
11325,20/01/2026,  macbook air ,249 USD,5.0
11326,01-26-2026,  macbook air ,$999.99,2.0
11327,2026/01/23 11:00,  macbook air ,1100,2.0
11328,01-03-2026,iphone 15 pro,599$,3.0
11329,01-21-2026,MacBook Air,$999.99,2.0
11330,2026-01-06,MacBook Pro,249 USD,4.0
11331,2026/01/12 18:00,iphone 15 pro,$599.00,3.0
11332,23/01/2026, iPhone 15 Pro ,1999 USD,2.0
11333,01-09-2026,MacBook Air,599,5.0
11334,2026/01/17 11:00,  iPad Air ,,2.0
11335,23/01/2026,Powerbank 65W,,3.0
11336,01-05-2026,iphone 15 pro,249,2.0
11337,22/01/2026,Powerbank 65W,599 USD,5.0
11338,2026-01-12,iphone 15 pro,599$,4.0
11338,2026-01-24,  macbook air ,999.99$,3.0
11340,11/01/2026,  iPad Air ,$65.00,3.0
11341,2026-01-20,MacBook Air,25 USD,3.0
11342,2026/01/26 17:00,  macbook air ,"$1,999.00",4.0
11343,2026/01/20 18:00,MacBook Air,999.99$,5.0
11344,2026/01/12 21:00, iPhone 15 Pro ,999.99 USD,3.0
11345,2026-01-09, iPhone 15 Pro ,999.99,2.0
11346,01-15-2026,iPad Air,599 USD,1.0
11347,2026-01-13,Wi-Fi Adapter,249$,3.0
11348,01-07-2026,Powerbank 65W,599 USD,4.0
11349,2026-01-23,  macbook air ,"$1,100.00",1.0
11350,01-26-2026,MacBook Air,"$1,999.00",5.0
11351,17/01/2026, iPhone 15 Pro ,999.99,5.0
11352,2026-01-24,  iPad Air ,$249.00,4.0
11353,01-07-2026, iPhone 15 Pro ,249 USD,1.0
11353,2026/01/07 02:00,iphone 15 pro,"$1,999.00",4.0
11353,24/01/2026,MacBook Pro,999.99$,3.0
11356,01-13-2026,Wi-Fi Adapter,"$1,100.00",3.0
11357,2026/01/25 19:00,MacBook Pro,1999,1.0
11358,2026/01/08 18:00,iPad Air,599 USD,2.0
11359,01-27-2026,iphone 15 pro,249$,4.0
11360,2026/01/21 02:00,AirPods Pro,1999 USD,5.0
11361,24/01/2026,Powerbank 65W,65,5.0
11362,2026-01-19,Powerbank 65W,65,1.0
11363,2026/01/06 21:00,  macbook air ,1100,1.0
11364,01-05-2026,MacBook Pro,1100,2.0
11365,2026-01-02,Wi-Fi Adapter,599$,3.0
11366,2026-01-22,Wi-Fi Adapter,999.99 USD,3.0
11367,2026/01/03 14:00,AirPods Pro,1999,4.0
11368,28/01/2026, iPhone 15 Pro ,1100$,1.0
11369,01-05-2026,AirPods Pro,599$,4.0
11370,2026-01-16,  macbook air ,1100 USD,4.0
11371,01-09-2026,Wi-Fi Adapter,25$,4.0
11372,2026/01/24 19:00,Powerbank 65W,$999.99,5.0
11373,21/01/2026,Powerbank 65W,1100,3.0
11374,2026/01/13 18:00,MacBook Air,1999$,5.0
11375,29/01/2026,MacBook Air,25,1.0
11376,20/01/2026,Powerbank 65W,999.99,5.0
11377,2026-01-27,AirPods Pro,"$1,100.00",4.0
11378,09/01/2026,Powerbank 65W,25$,3.0
11379,2026/01/11 17:00,Powerbank 65W,999.99 USD,1.0
11379,2026/01/02 06:00, iPhone 15 Pro ,$65.00,1.0
11381,2026/01/14 01:00,Powerbank 65W,1100 USD,1.0
11382,2026-01-08,iPad Air,249 USD,5.0
11383,01-23-2026,Powerbank 65W,1100,4.0
11384,2026-01-04,AirPods Pro,599,3.0
11385,14/01/2026,Wi-Fi Adapter,25$,5.0
11386,2026-01-16,iPad Air,$599.00,5.0
11387,2026/01/02 06:00,MacBook Air,25,3.0
11388,16/01/2026,Powerbank 65W,249 USD,2.0
11389,14/01/2026,MacBook Air,599,3.0
11390,2026-01-04,  macbook air ,"$1,100.00",5.0
11391,06/01/2026,iPad Air,1999$,4.0
11392,2026-01-03,  macbook air ,25 USD,1.0
11393,17/01/2026, iPhone 15 Pro ,25,2.0
11394,06/01/2026,AirPods Pro,599$,3.0
11395,21/01/2026, iPhone 15 Pro ,599,2.0
11396,01-12-2026, iPhone 15 Pro ,25 USD,5.0
11397,2026-01-03,iPad Air,"$1,100.00",4.0
11398,2026/01/22 08:00,AirPods Pro,249$,4.0
11399,2026/01/03 10:00,AirPods Pro,1999$,5.0
11400,2026-01-23, iPhone 15 Pro ,999.99,3.0
11401,06/01/2026,Powerbank 65W,25 USD,2.0
11402,01-16-2026,MacBook Air,249,4.0
11403,2026-01-21,Wi-Fi Adapter,25$,1.0
11404,01-23-2026,Wi-Fi Adapter,599$,3.0
11405,19/01/2026,AirPods Pro,65,3.0
11406,01-10-2026,AirPods Pro,25,2.0
11407,2026/01/08 07:00,MacBook Air,65 USD,2.0
11408,01-25-2026,AirPods Pro,1100$,5.0
11409,2026-01-21,Powerbank 65W,"$1,999.00",1.0
11410,01-01-2026,  iPad Air ,$599.00,5.0
11411,2026-01-15,  macbook air ,65 USD,3.0
11412,27/01/2026,  macbook air ,$25.00,1.0
11413,2026-01-04,MacBook Air,25,5.0
11414,2026-01-02,AirPods Pro,999.99,4.0
11415,23/01/2026,  macbook air ,999.99,1.0
11416,25/01/2026, iPhone 15 Pro ,$999.99,3.0
11417,2026/01/24 01:00,  macbook air ,$599.00,2.0
11418,2026-01-11,  iPad Air ,999.99,1.0
11419,01-28-2026,AirPods Pro,$599.00,2.0
11420,2026/01/19 23:00,Powerbank 65W,249$,3.0
11421,2026/01/28 19:00,MacBook Air,$249.00,2.0
11422,08/01/2026,AirPods Pro,249$,2.0
11423,01-14-2026, iPhone 15 Pro ,1100,2.0
11424,2026/01/10 13:00,iPad Air,249,4.0
11425,01-22-2026,iphone 15 pro,1999 USD,3.0
11426,2026/01/06 07:00,AirPods Pro,25$,4.0
11427,03/01/2026, iPhone 15 Pro ,65 USD,5.0
11428,2026/01/05 19:00, iPhone 15 Pro ,$249.00,4.0
11429,09/01/2026,MacBook Pro,65,2.0
11430,01-13-2026,Powerbank 65W,999.99$,1.0
11431,27/01/2026,AirPods Pro,65 USD,4.0
11432,2026-01-29,AirPods Pro,$65.00,4.0
11433,2026-01-18,iphone 15 pro,599,2.0
11434,09/01/2026,iPad Air,65$,2.0
11435,01-03-2026,MacBook Air,65$,4.0
11436,09/01/2026,  iPad Air ,999.99$,5.0
11437,2026/01/19 00:00,AirPods Pro,25 USD,4.0
11438,2026/01/15 15:00,  iPad Air ,$249.00,1.0
11439,03/01/2026,Wi-Fi Adapter,1100,3.0
11440,01-28-2026, iPhone 15 Pro ,1999 USD,5.0
11441,27/01/2026,  macbook air ,25,5.0
11442,26/01/2026,  macbook air ,"$1,100.00",2.0
11443,01-09-2026,AirPods Pro,249$,4.0
11444,09/01/2026,  iPad Air ,25 USD,5.0
11445,2026-01-21, iPhone 15 Pro ,999.99,1.0
11446,01-28-2026,  iPad Air ,1100$,1.0
11447,2026/01/24 17:00,Wi-Fi Adapter,1999$,3.0
11448,01-01-2026,AirPods Pro,599,2.0
11449,23/01/2026,MacBook Pro,1100 USD,5.0
11450,28/01/2026,  iPad Air ,1100$,2.0
11451,2026-01-12,Wi-Fi Adapter,65$,5.0
11452,2026-01-07, iPhone 15 Pro ,65 USD,1.0
11453,24/01/2026,AirPods Pro,65$,2.0
11454,01-14-2026,Powerbank 65W,249,2.0
11455,08/01/2026,Wi-Fi Adapter,599,4.0
11456,01-06-2026,  iPad Air ,1999$,4.0
11457,01-03-2026,Wi-Fi Adapter,1100$,3.0
11458,01-15-2026,iphone 15 pro,1100,4.0
11459,2026/01/22 05:00, iPhone 15 Pro ,999.99 USD,3.0
11460,01-20-2026,,25$,3.0
11461,2026-01-11,  macbook air ,$25.00,3.0
11462,16/01/2026,MacBook Pro,599,2.0
11463,06/01/2026,Powerbank 65W,249 USD,2.0
11464,2026-01-02,iphone 15 pro,599$,4.0
11465,2026-01-14,  macbook air ,$999.99,4.0
11466,15/01/2026,  macbook air ,999.99 USD,4.0
11467,01-12-2026,AirPods Pro,"$1,100.00",4.0
11468,10/01/2026,AirPods Pro,999.99,4.0
11469,01/01/2026,  iPad Air ,$999.99,3.0
11470,01-05-2026,iPad Air,1100$,4.0
11471,01-08-2026,  iPad Air ,"$1,999.00",3.0
11472,2026-01-16,Wi-Fi Adapter,1100 USD,3.0
11473,01-07-2026,iphone 15 pro,"$1,999.00",4.0
11474,2026-01-19,iphone 15 pro,1999,5.0
11475,15/01/2026, iPhone 15 Pro ,65$,4.0
11476,2026-01-24,  macbook air ,1100 USD,3.0
11477,14/01/2026, iPhone 15 Pro ,"$1,100.00",3.0
11478,2026-01-22, iPhone 15 Pro ,249 USD,2.0
11479,01-24-2026,Wi-Fi Adapter,1999$,3.0
11480,21/01/2026,AirPods Pro,$65.00,4.0
11481,01-21-2026,iphone 15 pro,999.99$,4.0
11482,01-04-2026,MacBook Air,65,3.0
11483,13/01/2026,Wi-Fi Adapter,$249.00,3.0
11484,01-09-2026,MacBook Pro,"$1,999.00",1.0
11485,01-07-2026,MacBook Pro,"$1,999.00",3.0
11486,12/01/2026,  iPad Air ,999.99,4.0
11487,2026/01/03 17:00, iPhone 15 Pro ,25,3.0
11488,01-15-2026,MacBook Pro,,4.0
11489,01-14-2026, iPhone 15 Pro ,1100,4.0
11490,2026/01/14 20:00,iphone 15 pro,599 USD,1.0
11491,2026-01-28, iPhone 15 Pro ,1100$,3.0
11492,01-15-2026,Powerbank 65W,999.99$,5.0
11493,01-28-2026,Powerbank 65W,599 USD,4.0
11494,2026/01/07 18:00,MacBook Pro,1100$,1.0
11495,2026-01-08,Powerbank 65W,,5.0
11496,2026-01-28,MacBook Pro,999.99 USD,5.0
11497,19/01/2026,iphone 15 pro,1100 USD,3.0
11498,01-10-2026,Wi-Fi Adapter,25$,2.0
11499,2026-01-09,iphone 15 pro,249 USD,5.0
11500,01-29-2026, iPhone 15 Pro ,25,4.0
11501,2026-01-23, iPhone 15 Pro ,599$,2.0
11502,03/01/2026,Powerbank 65W,599,3.0
11503,21/01/2026,MacBook Pro,1100,2.0
11504,22/01/2026,  iPad Air ,999.99 USD,2.0
11505,01-09-2026,MacBook Pro,599$,4.0
11506,2026-01-10,  macbook air ,25,2.0
11507,2026-01-10,MacBook Pro,1100$,4.0
11508,08/01/2026, iPhone 15 Pro ,$25.00,2.0
11509,2026-01-13,MacBook Air,65,5.0
11510,2026-01-09,iphone 15 pro,,5.0
11511,01-24-2026,MacBook Air,1100$,5.0
11512,01-22-2026,iPad Air,249,2.0
11513,19/01/2026,Powerbank 65W,599 USD,1.0
11514,2026-01-10,MacBook Air,$249.00,2.0
11515,07/01/2026,Powerbank 65W,599 USD,3.0
11516,26/01/2026,  iPad Air ,249 USD,1.0
11517,2026/01/21 10:00,iphone 15 pro,$999.99,1.0
11518,01-15-2026,  macbook air ,999.99,1.0
11519,2026/01/14 01:00, iPhone 15 Pro ,249$,2.0
11520,15/01/2026, iPhone 15 Pro ,1999$,5.0
11521,2026/01/04 22:00,Wi-Fi Adapter,$25.00,4.0
11522,20/01/2026,Powerbank 65W,,5.0
11523,07/01/2026,AirPods Pro,249$,
11524,01-15-2026,MacBook Pro,599 USD,3.0
11525,08/01/2026,AirPods Pro,$25.00,2.0
11526,01-27-2026,  iPad Air ,999.99 USD,2.0
11527,01-14-2026,AirPods Pro,249,3.0
11528,23/01/2026,iPad Air,25,3.0
11529,01-04-2026,Wi-Fi Adapter,25,3.0
11530,2026-01-10,iPad Air,249 USD,3.0
11531,01-16-2026,Wi-Fi Adapter,249,5.0
11532,2026-01-25,MacBook Pro,65 USD,3.0
11533,2026-01-17,iPad Air,249$,5.0
11534,01-29-2026,  macbook air ,599 USD,2.0
11535,01-19-2026,  iPad Air ,"$1,999.00",4.0
11536,01-23-2026,MacBook Pro,999.99,1.0
11537,24/01/2026,MacBook Pro,1999$,4.0
11538,2026/01/25 19:00,iphone 15 pro,249 USD,4.0
11539,2026-01-20,  macbook air ,$249.00,2.0
11540,2026/01/08 00:00, iPhone 15 Pro ,$25.00,4.0
11541,2026-01-24,iphone 15 pro,25,1.0
11542,14/01/2026,iphone 15 pro,1999$,2.0
11543,2026/01/05 12:00,iPad Air,1100,3.0
11544,2026/01/10 08:00,iphone 15 pro,599 USD,3.0
11545,01/01/2026,MacBook Pro,25 USD,1.0
11546,2026-01-27,Powerbank 65W,$999.99,2.0
11547,2026-01-19,Powerbank 65W,1999$,2.0
11548,20/01/2026,MacBook Pro,$599.00,5.0
11549,2026-01-05, iPhone 15 Pro ,25 USD,4.0
11550,01-12-2026,  iPad Air ,249 USD,4.0
11551,2026/01/23 21:00,  iPad Air ,25,1.0
11552,01-24-2026,MacBook Pro,1100$,
11553,2026/01/29 13:00,Wi-Fi Adapter,$599.00,4.0
11554,2026/01/01 23:00,  macbook air ,599 USD,3.0
11555,2026/01/02 21:00,  iPad Air ,25,1.0
11556,2026/01/25 07:00,Wi-Fi Adapter,25$,1.0
11557,2026/01/25 16:00,MacBook Air,65 USD,3.0
11558,2026-01-18,  macbook air ,249$,1.0
11559,20/01/2026,  iPad Air ,999.99 USD,5.0
11560,26/01/2026,Powerbank 65W,249$,4.0
11561,2026-01-10,MacBook Air,249$,2.0
11562,26/01/2026,Powerbank 65W,1100$,2.0
11563,01-29-2026,MacBook Pro,1100,3.0
11564,2026-01-14,iPad Air,1100$,4.0
11565,2026-01-22,AirPods Pro,$249.00,3.0
11566,2026-01-06,MacBook Pro,1100 USD,2.0
11567,01-21-2026,,1999 USD,2.0
11568,01-14-2026,  macbook air ,1999,1.0
11569,2026-01-12,  iPad Air ,$599.00,1.0
11570,01-17-2026, iPhone 15 Pro ,1100$,5.0
11571,2026/01/26 00:00,Powerbank 65W,1999$,5.0
11572,2026/01/25 14:00,iPad Air,25,4.0
11573,2026-01-17,MacBook Pro,599,2.0
11574,2026-01-24,  macbook air ,249 USD,2.0
11575,19/01/2026,Wi-Fi Adapter,65 USD,2.0
11576,01-13-2026,MacBook Pro,25$,5.0
11577,2026/01/17 00:00,Powerbank 65W,599 USD,1.0
11578,2026-01-14,Wi-Fi Adapter,599,3.0
11579,01-12-2026,  iPad Air ,$65.00,5.0
11580,13/01/2026,,249,2.0
11581,2026/01/23 09:00,  iPad Air ,999.99$,1.0
11582,01-09-2026,,$25.00,1.0
11583,2026/01/25 13:00,iphone 15 pro,999.99 USD,
11584,2026-01-16,,999.99 USD,3.0
11585,2026/01/26 04:00,iPad Air,1999 USD,1.0
11586,2026-01-22, iPhone 15 Pro ,$25.00,5.0
11587,2026-01-12,iPad Air,,5.0
11588,2026-01-26,  macbook air ,1100,4.0
11589,2026/01/02 13:00,  macbook air ,1999$,3.0
11590,2026/01/14 17:00, iPhone 15 Pro ,25 USD,2.0
11591,2026-01-03,iphone 15 pro,1999$,3.0
11592,29/01/2026,MacBook Air,999.99,3.0
11593,01-28-2026,AirPods Pro,65$,5.0
11594,2026-01-21,  macbook air ,65,1.0
11595,2026-01-02,MacBook Pro,249,3.0
11596,03/01/2026,iPad Air,249,4.0
11597,2026-01-07,MacBook Air,$25.00,2.0
11598,2026-01-21,Powerbank 65W,65,2.0
11599,2026/01/14 14:00,MacBook Pro,249,3.0
11600,05/01/2026,AirPods Pro,25 USD,5.0
11601,2026/01/11 03:00,MacBook Pro,599,3.0
11602,2026-01-25,  macbook air ,249 USD,4.0
11603,2026-01-26,AirPods Pro,65,1.0
11604,2026-01-05,Wi-Fi Adapter,249 USD,2.0
11605,2026-01-04,iphone 15 pro,"$1,100.00",2.0
11606,2026-01-09,AirPods Pro,999.99,5.0
11607,2026/01/29 02:00,Powerbank 65W,999.99 USD,1.0
11608,01-09-2026,Powerbank 65W,$999.99,2.0
11609,26/01/2026,  macbook air ,999.99,3.0
11610,2026-01-13,Powerbank 65W,"$1,999.00",4.0
11611,01-07-2026, iPhone 15 Pro ,$65.00,1.0
11612,2026/01/26 07:00,MacBook Pro,$249.00,1.0
11613,2026-01-10,MacBook Pro,999.99$,5.0
11614,2026/01/01 11:00, iPhone 15 Pro ,$599.00,1.0
11615,01/01/2026,Wi-Fi Adapter,599,4.0
11616,2026/01/10 04:00,AirPods Pro,65,3.0
11617,2026/01/01 05:00,Wi-Fi Adapter,599,4.0
11618,2026/01/11 11:00,  macbook air ,"$1,999.00",1.0
11619,2026/01/24 00:00,  iPad Air ,25$,1.0
11620,17/01/2026,MacBook Pro,25$,3.0
11621,2026-01-10,  macbook air ,1999$,1.0
11622,2026-01-08, iPhone 15 Pro ,599 USD,5.0
11623,01-25-2026,  iPad Air ,"$1,999.00",2.0
11624,01-16-2026,MacBook Air,599,1.0
11625,26/01/2026,iPad Air,249 USD,4.0
11626,01-14-2026,iphone 15 pro,"$1,100.00",1.0
11627,2026/01/21 21:00,Wi-Fi Adapter,$65.00,2.0
11628,01-26-2026,  macbook air ,249,2.0
11629,01-03-2026,  macbook air ,249$,5.0
11630,2026/01/22 16:00,MacBook Air,,3.0
11631,01-10-2026,Powerbank 65W,599$,1.0
11632,09/01/2026,iPad Air,25$,2.0
11633,2026-01-05,AirPods Pro,65 USD,5.0
11634,2026-01-05,iPad Air,$599.00,2.0
11635,28/01/2026, iPhone 15 Pro ,25 USD,5.0
11636,21/01/2026,MacBook Air,25,2.0
11637,01-15-2026,MacBook Air,1999,5.0
11638,2026/01/10 22:00,  macbook air ,65$,5.0
11639,01-18-2026,  macbook air ,25,1.0
11640,2026-01-08,  iPad Air ,65$,5.0
11641,18/01/2026,iphone 15 pro,$65.00,1.0
11642,2026/01/15 11:00,iphone 15 pro,1100,3.0
11643,2026/01/22 02:00,iPad Air,999.99,1.0
11644,2026-01-07,Powerbank 65W,1100$,5.0
11645,01-01-2026,MacBook Air,25$,5.0
11646,2026-01-15, iPhone 15 Pro ,599$,5.0
11647,2026/01/01 23:00,Wi-Fi Adapter,249$,3.0
11648,2026/01/12 07:00, iPhone 15 Pro ,1999,4.0
11649,18/01/2026,Wi-Fi Adapter,65 USD,1.0
11650,01-11-2026,MacBook Pro,25 USD,2.0
11651,22/01/2026,MacBook Air,1100,3.0
11652,08/01/2026,,249$,1.0
11653,2026-01-20, iPhone 15 Pro ,999.99,5.0
11654,01-22-2026,MacBook Air,1999 USD,4.0
11655,2026-01-16,  macbook air ,599 USD,1.0
11656,01-12-2026,Wi-Fi Adapter,249$,3.0
11657,2026/01/03 08:00,iPad Air,1999 USD,3.0
11658,07/01/2026,MacBook Air,65$,3.0
11659,05/01/2026,MacBook Pro,$599.00,3.0
11660,01-02-2026,iPad Air,599$,2.0
11661,2026-01-23,iPad Air,$65.00,1.0
11662,2026/01/17 19:00,Powerbank 65W,25,5.0
11663,18/01/2026,iphone 15 pro,1999 USD,3.0
11664,01-06-2026,MacBook Pro,$25.00,4.0
11665,2026-01-29,MacBook Pro,1100 USD,3.0
11666,2026-01-20,iPad Air,$249.00,4.0
11667,2026-01-26,MacBook Pro,"$1,100.00",2.0
11668,2026-01-17,MacBook Air,65$,3.0
11669,21/01/2026,iPad Air,25$,1.0
11670,2026/01/17 10:00, iPhone 15 Pro ,1999 USD,2.0
11671,2026-01-04,  iPad Air ,1999 USD,1.0
11672,20/01/2026,Wi-Fi Adapter,999.99 USD,3.0
11673,2026-01-19,MacBook Air,599,1.0
11674,2026/01/01 20:00,iphone 15 pro,"$1,999.00",4.0
11675,08/01/2026,Wi-Fi Adapter,1100 USD,4.0
11676,01-14-2026,Powerbank 65W,65$,5.0
