sale_id,date,product_name,price,quantity
21162,03-08-2026,,1999,1.0
21164,2026-03-11,iPad Air,1100 USD,5.0
21165,2026/03/08 04:00,iphone 15 pro,1999$,4.0
21166,2026-03-14,  macbook air ,1100,5.0
21166,2026-03-18,  macbook air ,25$,2.0
21168,03-12-2026,MacBook Air,1100,4.0
21169,2026-03-24,  macbook air ,999.99 USD,5.0
21170,2026/03/16 10:00,iPad Air,1100$,3.0
21171,2026/03/20 20:00,iphone 15 pro,1999,5.0
21172,03-23-2026,  macbook air ,1100,4.0
21173,2026-03-17,  macbook air ,999.99$,1.0
21174,2026/03/24 14:00,  macbook air ,25$,5.0
21175,03-24-2026,iPad Air,1100 USD,4.0
21176,23/03/2026,MacBook Pro,$249.00,1.0
21177,2026-03-03,  macbook air ,25$,2.0
21178,2026/03/15 12:00,Wi-Fi Adapter,25$,1.0
21179,2026/03/10 04:00,iphone 15 pro,1100,4.0
21180,2026/03/24 08:00,  macbook air ,1100,1.0
21181,2026-03-30,Wi-Fi Adapter,65,4.0
21182,03-05-2026,AirPods Pro,249$,3.0
21183,20/03/2026,Powerbank 65W,999.99$,5.0
21184,27/03/2026,iPad Air,$65.00,1.0
21185,03-05-2026,,25 USD,1.0
21186,2026/03/25 22:00,iphone 15 pro,1999 USD,1.0
21187,2026/03/03 22:00, iPhone 15 Pro ,1999,3.0
21188,2026/03/03 23:00, iPhone 15 Pro ,1999 USD,5.0
21189,03-12-2026,  macbook air ,$999.99,1.0
21190,2026/03/22 03:00,  iPad Air ,$599.00,5.0
21191,29/03/2026,AirPods Pro,1999,2.0
21192,03-08-2026,AirPods Pro,999.99,4.0
21193,06/03/2026,  iPad Air ,599,5.0
21194,2026/03/12 08:00,  macbook air ,"$1,999.00",2.0
21195,03-06-2026,iPad Air,$249.00,5.0
21196,03-02-2026,Powerbank 65W,65$,1.0
21197,2026/03/16 03:00,Wi-Fi Adapter,1100$,5.0
21198,2026-03-12,MacBook Air,$65.00,4.0
21199,2026/03/09 04:00,MacBook Air,249$,2.0
21200,2026-03-25,MacBook Pro,65 USD,3.0
21201,03-24-2026,MacBook Pro,999.99$,5.0
21202,2026-03-04,iPad Air,,1.0
21203,03-28-2026,iphone 15 pro,,4.0
21204,03-11-2026, iPhone 15 Pro ,25$,4.0
21205,2026-03-11,AirPods Pro,1999$,1.0
21206,03-18-2026,  macbook air ,$65.00,4.0
21207,03-26-2026,  iPad Air ,$249.00,3.0
21208,2026-03-22,MacBook Pro,1100$,5.0
21209,30/03/2026,iPad Air,1999 USD,4.0
21210,2026-03-22,Powerbank 65W,"$1,100.00",3.0
21211,2026/03/27 19:00,iPad Air,1999,5.0
21212,2026-03-04,MacBook Pro,599 USD,4.0
21213,10/03/2026,  macbook air ,25 USD,4.0
21214,03-21-2026,MacBook Pro,599$,2.0
21215,21/03/2026,AirPods Pro,$999.99,4.0
21216,05/03/2026,Powerbank 65W,999.99,5.0
21217,11/03/2026,MacBook Air,999.99 USD,4.0
21218,2026/03/17 21:00,MacBook Pro,999.99,5.0
21219,2026/03/28 01:00,  iPad Air ,1999,3.0
21220,2026/03/20 20:00,AirPods Pro,599$,4.0
21221,2026-03-17,,65 USD,4.0
21222,2026-03-26,MacBook Pro,65 USD,1.0
21223,03/03/2026,  iPad Air ,999.99,3.0
21224,18/03/2026,iPad Air,1100,1.0
21225,09/03/2026,MacBook Pro,$249.00,2.0
21226,2026/03/11 07:00,AirPods Pro,25,2.0
21227,2026-03-03,  iPad Air ,599,3.0
21228,02/03/2026,Wi-Fi Adapter,999.99,2.0
21229,2026-03-02,iPad Air,1999$,1.0
21230,2026-03-30,iPad Air,"$1,999.00",3.0
21231,2026-03-16,Wi-Fi Adapter,$999.99,5.0
21232,2026/03/11 02:00,MacBook Pro,25$,2.0
21233,24/03/2026,MacBook Air,"$1,999.00",1.0
21234,29/03/2026,iphone 15 pro,249 USD,5.0
21235,2026/03/12 02:00,AirPods Pro,$599.00,3.0
21236,2026/03/28 00:00,Powerbank 65W,1999,4.0
21237,2026-03-08, iPhone 15 Pro ,999.99$,3.0
21238,2026-03-05,MacBook Air,249,1.0
21239,25/03/2026,MacBook Air,1100 USD,2.0
21240,2026/03/20 23:00,Powerbank 65W,1999$,4.0
21241,03-17-2026, iPhone 15 Pro ,25,1.0
21242,2026/03/23 16:00,Powerbank 65W,1100 USD,4.0
21243,02/03/2026,MacBook Pro,$25.00,3.0
21244,2026-03-04,,65$,5.0
21245,03-09-2026,Wi-Fi Adapter,999.99,1.0
21246,2026/03/05 02:00,iPad Air,"$1,999.00",3.0
21247,03-04-2026,iphone 15 pro,599$,3.0
21248,26/03/2026,MacBook Air,65$,2.0
21249,03-29-2026,Powerbank 65W,25$,1.0
21250,2026-03-24,  iPad Air ,"$1,100.00",2.0
21251,17/03/2026,iphone 15 pro,1999$,3.0
21252,2026/03/03 22:00,AirPods Pro,1100,3.0
21253,2026/03/25 13:00,Powerbank 65W,25$,4.0
21254,2026-03-11,  macbook air ,249,4.0
21255,2026-03-06,iphone 15 pro,25 USD,4.0
21256,2026/03/11 23:00, iPhone 15 Pro ,1100,4.0
21257,23/03/2026,Wi-Fi Adapter,1100$,3.0
21258,2026/03/28 18:00,iphone 15 pro,"$1,999.00",5.0
21259,2026/03/17 03:00, iPhone 15 Pro ,25 USD,1.0
21260,2026/03/18 11:00,MacBook Air,1999,3.0
21261,24/03/2026, iPhone 15 Pro ,1999,1.0
21262,2026-03-10,  macbook air ,1100 USD,3.0
21263,24/03/2026,  iPad Air ,$249.00,2.0
21264,2026-03-05,Wi-Fi Adapter,1100 USD,2.0
21265,03-19-2026,,999.99$,1.0
21266,2026/03/27 22:00,Powerbank 65W,1999$,1.0
21267,20/03/2026,AirPods Pro,599$,3.0
21268,03-26-2026,MacBook Air,1100$,1.0
21269,2026/03/26 16:00,  iPad Air ,$25.00,4.0
21270,2026/03/13 11:00,MacBook Air,"$1,999.00",4.0
21271,2026-03-28,MacBook Pro,1999,4.0
21272,09/03/2026, iPhone 15 Pro ,599,5.0
21273,2026/03/07 15:00,Wi-Fi Adapter,999.99 USD,5.0
21274,2026/03/26 14:00,  macbook air ,$999.99,5.0
21275,03/03/2026, iPhone 15 Pro ,65,
21276,03-08-2026,MacBook Pro,1100 USD,1.0
21277,28/03/2026,Wi-Fi Adapter,249$,5.0
21278,2026-03-30,iphone 15 pro,249 USD,3.0
21279,09/03/2026,AirPods Pro,249$,5.0
21280,27/03/2026,Wi-Fi Adapter,1999$,5.0
21281,28/03/2026,AirPods Pro,249$,4.0
21282,25/03/2026,  macbook air ,599$,3.0
21283,08/03/2026,Wi-Fi Adapter,$65.00,1.0
21284,2026-03-30,iphone 15 pro,"$1,100.00",3.0
21285,28/03/2026,MacBook Air,$999.99,3.0
21286,2026-03-15,Wi-Fi Adapter,599$,3.0
21287,03-10-2026,MacBook Pro,999.99$,1.0
21288,2026/03/06 13:00,MacBook Pro,25$,4.0
21289,2026-03-11,MacBook Pro,999.99,2.0
21290,2026-03-27,MacBook Pro,"$1,999.00",2.0
21291,2026-03-28,  macbook air ,65$,3.0
21292,03-22-2026,MacBook Pro,,1.0
21293,2026-03-23,iphone 15 pro,"$1,100.00",1.0
21294,12/03/2026,Wi-Fi Adapter,599,1.0
21295,03-08-2026,MacBook Pro,$25.00,1.0
21296,2026/03/19 21:00,iphone 15 pro,599,3.0
21297,2026/03/04 14:00,  iPad Air ,65,1.0
21298,03-10-2026,AirPods Pro,1999,2.0
21299,17/03/2026,MacBook Pro,999.99 USD,4.0
21300,2026/03/28 13:00,  iPad Air ,599$,3.0
21301,23/03/2026,AirPods Pro,25 USD,2.0
21302,30/03/2026,MacBook Pro,25 USD,1.0
21303,03-10-2026,iPad Air,249 USD,5.0
21304,2026-03-20,iphone 15 pro,249$,2.0
21305,12/03/2026,  macbook air ,249$,4.0
21306,2026/03/04 01:00, iPhone 15 Pro ,249,2.0
21307,09/03/2026,iPad Air,$999.99,2.0
21308,26/03/2026,MacBook Pro,$599.00,3.0
21309,2026/03/08 14:00,iPad Air,$65.00,4.0
21310,2026/03/29 14:00,Wi-Fi Adapter,1999$,3.0
21311,03-12-2026,,1999,3.0
21312,2026/03/12 03:00,MacBook Pro,65,1.0
21313,13/03/2026,Wi-Fi Adapter,249,4.0
21314,03-17-2026,iphone 15 pro,25,3.0
21315,2026/03/29 13:00,iphone 15 pro,$599.00,5.0
21316,2026/03/23 09:00,Powerbank 65W,999.99$,4.0
21317,2026/03/03 16:00,iPad Air,1999 USD,2.0
21318,03-15-2026,  macbook air ,$25.00,5.0
21319,03-17-2026,iphone 15 pro,999.99,1.0
21320,2026-03-03, iPhone 15 Pro ,599 USD,5.0
21321,2026-03-12,AirPods Pro,25 USD,2.0
21322,2026-03-18,  macbook air ,,1.0
21323,03-03-2026,Wi-Fi Adapter,65$,2.0
21324,2026/03/26 06:00,Wi-Fi Adapter,599$,5.0
21325,27/03/2026,Wi-Fi Adapter,$599.00,5.0
21326,2026-03-09,AirPods Pro,1999,1.0
21327,03-24-2026,MacBook Air,1999$,3.0
21328,2026-03-13,iPad Air,999.99,4.0
21329,03-28-2026, iPhone 15 Pro ,65 USD,5.0
21330,2026-03-30,  iPad Air ,999.99,3.0
21331,2026/03/17 00:00,iPad Air,599 USD,4.0
21332,2026/03/02 00:00,AirPods Pro,65 USD,3.0
21333,2026-03-15,AirPods Pro,599,1.0
21334,2026-03-05, iPhone 15 Pro ,999.99,1.0
21335,2026/03/12 17:00,MacBook Pro,249,2.0
21335,26/03/2026,Powerbank 65W,999.99,1.0
21337,13/03/2026, iPhone 15 Pro ,1999$,2.0
21338,03-22-2026,  macbook air ,25,2.0
21339,2026/03/25 21:00,iPad Air,999.99 USD,1.0
21340,2026/03/27 17:00,AirPods Pro,25,
21341,2026-03-04,  iPad Air ,1100 USD,5.0
21342,2026/03/25 05:00, iPhone 15 Pro ,25 USD,5.0
21343,2026-03-04,AirPods Pro,65,2.0
21344,2026/03/10 19:00,Powerbank 65W,249$,5.0
21345,2026/03/28 00:00,Powerbank 65W,25 USD,1.0
21346,03-24-2026,iphone 15 pro,$65.00,3.0
21347,03-17-2026,AirPods Pro,1999,1.0
21348,2026-03-04, iPhone 15 Pro ,1999 USD,3.0
21349,04/03/2026,AirPods Pro,599 USD,2.0
21350,27/03/2026,Wi-Fi Adapter,1100$,2.0
21351,2026/03/21 04:00,  iPad Air ,1100$,1.0
21352,03-30-2026,  iPad Air ,"$1,999.00",4.0
21353,2026-03-15,iPad Air,25 USD,4.0
21354,03-24-2026,AirPods Pro,"$1,999.00",3.0
21355,2026/03/08 10:00,  iPad Air ,999.99$,2.0
21356,03-28-2026,Powerbank 65W,249$,2.0
21357,03-10-2026,MacBook Pro,1999 USD,3.0
21358,2026/03/17 21:00,  iPad Air ,1100,2.0
21359,03-20-2026,AirPods Pro,$65.00,1.0
21360,2026/03/04 09:00,MacBook Pro,25,5.0
21361,2026/03/13 06:00,Wi-Fi Adapter,$25.00,4.0
21362,03-10-2026,MacBook Pro,25 USD,5.0
21363,2026-03-04,MacBook Air,999.99 USD,2.0
21364,2026/03/21 07:00, iPhone 15 Pro ,$25.00,5.0
21365,03-24-2026,AirPods Pro,1999$,3.0
21366,03-29-2026,AirPods Pro,999.99 USD,1.0
21367,2026-03-17,iphone 15 pro,"$1,100.00",4.0
21368,19/03/2026,  iPad Air ,65 USD,1.0
21369,2026/03/04 01:00,AirPods Pro,$65.00,1.0
21370,2026-03-19,iphone 15 pro,1100,5.0
21371,17/03/2026,Wi-Fi Adapter,249 USD,4.0
21372,24/03/2026,Wi-Fi Adapter,"$1,100.00",4.0
21373,14/03/2026,Wi-Fi Adapter,65$,2.0
21374,03-06-2026,Wi-Fi Adapter,$249.00,2.0
21375,22/03/2026,Wi-Fi Adapter,249 USD,2.0
21376,2026/03/23 21:00,  iPad Air ,599$,3.0
21377,25/03/2026,,$249.00,5.0
21378,2026/03/10 00:00,  macbook air ,599$,2.0
21379,03-14-2026,iPad Air,1100,2.0
21380,2026/03/21 19:00,AirPods Pro,,1.0
21381,03-30-2026,AirPods Pro,65 USD,5.0
21382,2026/03/12 09:00,  macbook air ,249,4.0
21383,03-25-2026,Wi-Fi Adapter,65,2.0
21384,2026/03/13 13:00,  iPad Air ,249,1.0
21385,2026/03/12 10:00,,249 USD,4.0
21386,03-11-2026,  macbook air ,65$,4.0
21387,2026-03-05,iPad Air,$65.00,2.0
21388,2026-03-28,,25,4.0
21389,03-14-2026, iPhone 15 Pro ,65 USD,4.0
21390,04/03/2026,iPad Air,$249.00,2.0
21391,29/03/2026,MacBook Air,1999 USD,5.0
21392,03-25-2026,iphone 15 pro,$999.99,3.0
21393,2026-03-06,AirPods Pro,249 USD,2.0
21394,07/03/2026, iPhone 15 Pro ,65,2.0
21395,2026/03/04 08:00,  iPad Air ,999.99 USD,3.0
21396,2026-03-23,MacBook Air,599$,2.0
21397,2026-03-27,iPad Air,"$1,999.00",2.0
21397,2026-03-03,AirPods Pro,599$,3.0
21399,03-19-2026,MacBook Pro,999.99,5.0
21400,2026/03/28 23:00,MacBook Pro,1100 USD,2.0
21401,2026-03-21,Wi-Fi Adapter,249,5.0
21402,2026/03/07 18:00,Powerbank 65W,$249.00,1.0
21402,2026/03/23 01:00,MacBook Air,65,1.0
21404,03-20-2026,iPad Air,249,4.0
21405,2026-03-19,Powerbank 65W,65$,2.0
21406,2026/03/02 18:00,Wi-Fi Adapter,$599.00,4.0
21407,02/03/2026,  iPad Air ,$25.00,
21408,03-26-2026,AirPods Pro,$65.00,2.0
21409,03-11-2026, iPhone 15 Pro ,249 USD,4.0
21410,2026/03/25 02:00,MacBook Pro,$599.00,2.0
21411,2026-03-03,AirPods Pro,65,4.0
21412,2026/03/10 11:00,MacBook Air,249$,2.0
21413,2026/03/03 01:00,iphone 15 pro,1999,2.0
21414,02/03/2026,  macbook air ,249,1.0
21415,2026/03/08 21:00,  iPad Air ,599$,5.0
21416,03-07-2026,  iPad Air ,999.99 USD,2.0
21417,2026-03-05,AirPods Pro,65 USD,1.0
21418,2026/03/22 20:00, iPhone 15 Pro ,1999,3.0
21419,2026-03-02,iPad Air,1100 USD,1.0
21420,03-06-2026,,999.99$,5.0
21421,2026/03/15 04:00,,65$,1.0
21422,2026-03-16,Powerbank 65W,25 USD,1.0
21423,2026/03/13 10:00,MacBook Air,25 USD,4.0
21424,03-02-2026,,65$,4.0
21425,03-09-2026,Powerbank 65W,25 USD,4.0
21426,2026-03-09,  macbook air ,"$1,100.00",1.0
21427,2026/03/19 19:00, iPhone 15 Pro ,999.99 USD,1.0
21428,03-10-2026,Wi-Fi Adapter,999.99,4.0
21429,25/03/2026,iphone 15 pro,599,2.0
21430,2026-03-16,MacBook Air,599 USD,4.0
21431,15/03/2026,iphone 15 pro,$249.00,2.0
21432,03-17-2026,  macbook air ,249$,2.0
21433,2026-03-05,iPad Air,999.99$,5.0
21434,03-13-2026,Wi-Fi Adapter,999.99,1.0
21435,2026-03-19, iPhone 15 Pro ,599,3.0
21436,2026-03-18,Powerbank 65W,1100$,5.0
21437,2026-03-04,MacBook Pro,65,4.0
21438,2026/03/12 23:00,MacBook Pro,25,3.0
21439,03-05-2026,Wi-Fi Adapter,65$,3.0
21440,03-25-2026,MacBook Air,1999 USD,3.0
21441,26/03/2026,MacBook Pro,1999 USD,5.0
21442,2026-03-25,MacBook Pro,25 USD,5.0
21443,2026/03/30 13:00,iPad Air,$999.99,1.0
21444,2026/03/27 11:00,iPad Air,1999$,3.0
21445,03-12-2026,  iPad Air ,"$1,100.00",1.0
21446,03-22-2026,iPad Air,25 USD,5.0
21447,14/03/2026,MacBook Air,25$,5.0
21448,2026/03/26 03:00,Wi-Fi Adapter,"$1,100.00",3.0
21449,2026-03-18,Powerbank 65W,1999,
21450,2026-03-16,Powerbank 65W,999.99 USD,5.0
21451,05/03/2026,iphone 15 pro,1100$,3.0
21452,03-19-2026,MacBook Air,1100$,3.0
21453,2026/03/04 19:00,  iPad Air ,"$1,999.00",4.0
21454,2026-03-20,AirPods Pro,"$1,100.00",5.0
21455,17/03/2026,iPad Air,,2.0
21456,2026/03/22 04:00,Wi-Fi Adapter,$999.99,5.0
21457,03-12-2026,MacBook Air,1999,2.0
21458,2026/03/07 08:00,AirPods Pro,"$1,100.00",1.0
21459,18/03/2026,Powerbank 65W,599$,3.0
21460,02/03/2026,AirPods Pro,$999.99,2.0
21461,21/03/2026,  macbook air ,1100 USD,1.0
21462,03-18-2026, iPhone 15 Pro ,$25.00,4.0
21463,23/03/2026,  iPad Air ,1100$,3.0
21464,15/03/2026,Wi-Fi Adapter,1100,2.0
21465,2026/03/03 19:00,Wi-Fi Adapter,"$1,999.00",4.0
21466,2026/03/13 06:00,  iPad Air ,$249.00,3.0
21467,04/03/2026,,"$1,100.00",1.0
21468,2026/03/08 13:00,iPad Air,1100$,1.0
21469,2026-03-08,MacBook Air,"$1,999.00",3.0
21470,2026/03/25 21:00,iphone 15 pro,599$,3.0
21471,2026/03/23 23:00,Wi-Fi Adapter,249$,4.0
21472,03-07-2026,  macbook air ,$599.00,3.0
21473,07/03/2026,  macbook air ,1999$,1.0
21474,2026/03/18 00:00,  macbook air ,1999$,1.0
21475,2026/03/12 07:00, iPhone 15 Pro ,249,5.0
21476,2026/03/08 23:00,iPad Air,1999 USD,3.0
21477,2026-03-18,MacBook Air,25 USD,3.0
21478,03-29-2026,iphone 15 pro,25 USD,3.0
21479,03-15-2026,AirPods Pro,"$1,999.00",2.0
21480,2026-03-12,iPad Air,1999,3.0
21481,19/03/2026,  macbook air ,$999.99,5.0
21482,2026/03/11 04:00, iPhone 15 Pro ,249,1.0
21483,03-05-2026,,1999$,1.0
21484,2026/03/29 23:00,iPad Air,65,3.0
21485,18/03/2026,  iPad Air ,599,4.0
21486,2026-03-03,  iPad Air ,1999,4.0
21487,03-27-2026,iphone 15 pro,$25.00,1.0
21488,2026-03-12,Wi-Fi Adapter,999.99 USD,4.0
21489,2026/03/09 18:00,Wi-Fi Adapter,999.99,2.0
21490,2026/03/20 11:00,iPad Air,249$,3.0
21491,2026/03/21 01:00,iPad Air,1999,4.0
21492,11/03/2026,iPad Air,1100,4.0
21493,03-07-2026,  iPad Air ,1999,3.0
21494,02/03/2026,iPad Air,65,5.0
21495,2026/03/07 10:00,Wi-Fi Adapter,249 USD,3.0
21496,11/03/2026,iPad Air,25$,1.0
21497,2026-03-02, iPhone 15 Pro ,65,4.0
21498,04/03/2026, iPhone 15 Pro ,65 USD,5.0
21499,2026-03-18,Powerbank 65W,1999$,5.0
21500,12/03/2026,iphone 15 pro,65,3.0
21501,2026-03-15,  iPad Air ,25,1.0
21502,03-23-2026,MacBook Pro,599$,5.0
21503,2026-03-08,  iPad Air ,1999$,1.0
21504,12/03/2026,iphone 15 pro,65 USD,4.0
21505,2026/03/12 17:00, iPhone 15 Pro ,1100,5.0
21506,2026/03/02 15:00,Powerbank 65W,1999 USD,4.0
21507,10/03/2026,MacBook Air,$65.00,5.0
21508,03-05-2026, iPhone 15 Pro ,65$,5.0
21509,27/03/2026,  iPad Air ,$599.00,5.0
21510,2026/03/18 00:00,  macbook air ,1999 USD,3.0
21511,03-12-2026,AirPods Pro,1100,5.0
21512,2026-03-05,iphone 15 pro,25 USD,2.0
21513,2026/03/11 19:00,  iPad Air ,"$1,100.00",1.0
21514,2026-03-14,iphone 15 pro,$25.00,1.0
21515,19/03/2026,  macbook air ,25 USD,2.0
21516,03-28-2026,  iPad Air ,25,4.0
21517,2026-03-27,iphone 15 pro,1999,2.0
21518,2026-03-13,AirPods Pro,$249.00,3.0
21518,03-29-2026, iPhone 15 Pro ,1100,5.0
21520,2026/03/17 23:00,Powerbank 65W,249$,3.0
21521,03-17-2026, iPhone 15 Pro ,599 USD,2.0
21522,2026/03/27 00:00,Powerbank 65W,65 USD,5.0
21523,09/03/2026,Powerbank 65W,25,1.0
21524,03-11-2026,Wi-Fi Adapter,249 USD,2.0
21525,2026/03/21 23:00,iphone 15 pro,999.99,3.0
21526,03-21-2026,MacBook Pro,249$,1.0
21527,2026-03-06,AirPods Pro,249 USD,2.0
21528,29/03/2026,Powerbank 65W,1100 USD,1.0
21529,03-20-2026,Powerbank 65W,1999$,1.0
21530,2026/03/21 05:00,  macbook air ,"$1,100.00",5.0
21531,2026/03/15 18:00,MacBook Pro,65$,1.0
21532,03-17-2026,MacBook Pro,"$1,100.00",4.0
21533,2026/03/28 11:00,  iPad Air ,$999.99,2.0
21534,2026-03-13,iphone 15 pro,,5.0
21535,2026-03-28,iPad Air,249,3.0
21536,2026/03/14 21:00,iPad Air,1999 USD,2.0
21537,03-28-2026, iPhone 15 Pro ,1100,4.0
21538,2026-03-08,MacBook Pro,"$1,100.00",1.0
21539,03-24-2026,Wi-Fi Adapter,249$,1.0
21540,2026-03-29,iphone 15 pro,599 USD,1.0
21541,03-24-2026,  macbook air ,249 USD,1.0
21542,2026-03-27,MacBook Air,$599.00,1.0
21543,2026/03/23 14:00,MacBook Pro,599$,4.0
21544,28/03/2026,iPad Air,1100 USD,1.0
21545,24/03/2026,  iPad Air ,$599.00,1.0
21546,22/03/2026,iphone 15 pro,$249.00,4.0
21547,2026-03-09,iPad Air,1100 USD,1.0
21548,03-20-2026,  macbook air ,599,3.0
21549,2026/03/19 12:00,MacBook Pro,25$,2.0
21550,03-07-2026, iPhone 15 Pro ,1999$,1.0
21551,2026/03/24 12:00,AirPods Pro,$249.00,5.0
21552,03-11-2026, iPhone 15 Pro ,25$,3.0
21553,15/03/2026,Wi-Fi Adapter,$249.00,2.0
21554,25/03/2026,  macbook air ,249$,5.0
21555,08/03/2026,iphone 15 pro,,3.0
21556,2026/03/05 09:00,iphone 15 pro,999.99,5.0
21557,23/03/2026,Powerbank 65W,65,4.0
21558,2026/03/26 00:00,  iPad Air ,999.99,5.0
21559,2026/03/19 07:00,  macbook air ,$25.00,3.0
21560,2026-03-17,MacBook Air,599 USD,3.0
21561,2026-03-02,MacBook Air,1100$,3.0
21562,09/03/2026,iphone 15 pro,1999 USD,3.0
21563,2026/03/22 16:00,Powerbank 65W,599,1.0
21564,24/03/2026,Powerbank 65W,249$,3.0
21565,2026/03/12 01:00,iphone 15 pro,,4.0
21566,03-15-2026,MacBook Pro,599 USD,3.0
21567,2026-03-25,  iPad Air ,65$,2.0
21568,03-25-2026,AirPods Pro,$65.00,5.0
21569,2026/03/22 23:00,Powerbank 65W,249 USD,5.0
21570,2026/03/08 08:00,Powerbank 65W,,3.0
21571,03-16-2026,  macbook air ,599 USD,3.0
21572,05/03/2026,  iPad Air ,599 USD,1.0
21573,03-18-2026,iPad Air,249,1.0
21574,2026-03-30,iPad Air,$25.00,5.0
21575,2026/03/18 00:00,  macbook air ,25$,1.0
21576,2026-03-26, iPhone 15 Pro ,$599.00,3.0
21577,18/03/2026,MacBook Air,$65.00,2.0
21578,2026/03/30 01:00,Powerbank 65W,999.99,5.0
21579,15/03/2026,Wi-Fi Adapter,1999$,5.0
21580,03-26-2026,iphone 15 pro,249$,3.0
21581,2026/03/14 08:00,Powerbank 65W,249$,1.0
21582,2026/03/23 06:00,Wi-Fi Adapter,999.99$,4.0
21583,2026/03/26 10:00,Wi-Fi Adapter,1100$,1.0
21584,13/03/2026,MacBook Air,1999$,2.0
21585,2026/03/22 20:00, iPhone 15 Pro ,65$,4.0
21586,13/03/2026,Wi-Fi Adapter,"$1,999.00",1.0
21587,03-07-2026,  macbook air ,999.99 USD,4.0
21588,2026/03/29 19:00,iphone 15 pro,65 USD,1.0
21589,2026-03-30, iPhone 15 Pro ,999.99$,1.0
21590,15/03/2026,iphone 15 pro,$599.00,4.0
21590,03/03/2026,Wi-Fi Adapter,1999$,4.0
21592,2026/03/14 06:00,  macbook air ,25 USD,2.0
21593,2026-03-06,iPad Air,$249.00,4.0
21594,2026-03-12,Wi-Fi Adapter,$249.00,1.0
21595,2026-03-12,iPad Air,65$,2.0
21596,12/03/2026,,249$,1.0
21597,2026/03/21 22:00,  iPad Air ,$249.00,4.0
21597,2026/03/10 00:00,Wi-Fi Adapter,25$,1.0
21599,2026-03-14,,$65.00,3.0
21600,2026-03-07,  iPad Air ,65,5.0
21601,2026-03-12,Wi-Fi Adapter,65$,
21602,2026-03-14, iPhone 15 Pro ,25$,4.0
21603,03-24-2026,MacBook Pro,1999 USD,4.0
21604,03-03-2026,Wi-Fi Adapter,65 USD,3.0
21604,03-09-2026,Wi-Fi Adapter,249,3.0
21606,15/03/2026,iPad Air,$65.00,4.0
21607,2026-03-23,  macbook air ,999.99$,3.0
21608,12/03/2026,iphone 15 pro,$65.00,5.0
21609,2026/03/18 09:00,iPad Air,249,1.0
21610,2026-03-08, iPhone 15 Pro ,1999 USD,4.0
21611,2026/03/19 15:00,MacBook Air,249$,4.0
21612,03-12-2026,  iPad Air ,,3.0
21613,24/03/2026,AirPods Pro,$25.00,
21614,23/03/2026,Wi-Fi Adapter,$599.00,4.0
21615,03-20-2026,AirPods Pro,25 USD,5.0
21616,2026/03/20 10:00,,"$1,100.00",3.0
21617,2026/03/25 23:00,iPad Air,249$,4.0
21618,2026-03-08,  macbook air ,999.99,1.0
21618,2026/03/29 20:00,iPad Air,249$,1.0
21620,11/03/2026, iPhone 15 Pro ,999.99$,
21621,03-25-2026,Wi-Fi Adapter,$65.00,1.0
21622,2026/03/19 21:00,iPad Air,"$1,100.00",1.0
21623,26/03/2026,Powerbank 65W,"$1,100.00",1.0
21624,10/03/2026,Wi-Fi Adapter,999.99 USD,3.0
21625,03-11-2026,iphone 15 pro,$999.99,
21626,2026/03/03 01:00,AirPods Pro,25$,1.0
21627,2026/03/06 04:00,AirPods Pro,$999.99,2.0
21628,03-27-2026,Powerbank 65W,65$,4.0
21629,03-28-2026,  macbook air ,$65.00,2.0
21630,2026/03/12 20:00,  iPad Air ,1100 USD,1.0
21631,2026/03/22 12:00,,25 USD,3.0
21632,2026/03/07 15:00,AirPods Pro,1999,5.0
21633,2026-03-04,Powerbank 65W,25$,5.0
21634,03-21-2026,MacBook Air,25,4.0
21635,2026/03/24 14:00,iPad Air,$25.00,3.0
21636,2026/03/08 17:00,  macbook air ,$599.00,4.0
21637,2026/03/18 01:00,  iPad Air ,65$,3.0
21638,2026-03-13, iPhone 15 Pro ,$599.00,1.0
21639,27/03/2026,  macbook air ,1100 USD,
21640,2026/03/10 21:00,iphone 15 pro,999.99 USD,3.0
21641,2026/03/14 21:00,Powerbank 65W,1100 USD,2.0
21642,03-26-2026, iPhone 15 Pro ,599$,4.0
21643,2026/03/07 02:00,AirPods Pro,$65.00,1.0
21644,15/03/2026,iphone 15 pro,1100 USD,3.0
21645,03-20-2026,MacBook Pro,25 USD,4.0
21646,03-22-2026,MacBook Air,25,5.0
21647,03-06-2026,MacBook Pro,"$1,999.00",1.0
21648,03-08-2026,iphone 15 pro,1999,1.0
21649,2026/03/11 13:00,  iPad Air ,599$,3.0
21650,03-08-2026, iPhone 15 Pro ,$65.00,5.0
21651,13/03/2026,MacBook Air,1999 USD,1.0
21652,12/03/2026,MacBook Air,25 USD,3.0
21653,2026/03/17 20:00,  iPad Air ,1999,1.0
21654,2026/03/16 17:00,MacBook Pro,1999$,2.0
21655,10/03/2026,iPad Air,1999,5.0
21656,2026-03-02,  macbook air ,25 USD,1.0
21657,30/03/2026,iPad Air,$249.00,
21658,2026-03-19,Powerbank 65W,1100$,3.0
21659,03-19-2026,iphone 15 pro,"$1,100.00",
21660,03-09-2026,Wi-Fi Adapter,65 USD,1.0
21661,24/03/2026,  iPad Air ,$25.00,5.0
21662,03-05-2026,MacBook Air,1100,5.0
21663,03-24-2026,  macbook air ,1100 USD,1.0
21664,2026-03-30,Wi-Fi Adapter,1999$,2.0
